CONTRACT_KEY,EMP_CODE,CONTRACT_CODE,CONTRACT_START_DATE,CONTRACT_END_DATE,PAID_HOURS,CONTRACT_QUALIF_CODE,CONTRACT_TYPE_CODE,DATE_DEBUT_CONTRAT,NUDOSS,QUALIFDESCRIPTION
120669_20201001_20201016,120669,C01,2020-10-16,2020-10-16 00:00:00,0.1,EMP     ,PR      ,2020-10-01,120669,Employé                                      
120669_20201001_29991231,120669,C01,2020-10-23,2999-12-31 00:00:00,80.0,EMP     ,A1      ,2020-10-01,120669,Employé                                      
120687_20180701_20201001,120687,C01,2018-07-01,2020-10-01 00:00:00,50.0,EMP     ,IE      ,2018-07-01,120687,Employé                                      
120687_20180701_29991231,120687,C01,2020-10-02,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2018-07-01,120687,Employé                                      
120690_20180701_20201029,120690,C01,2018-07-01,2020-10-29 00:00:00,50.0,EMP     ,IE      ,2018-07-01,120690,Employé                                      
120690_20180701_29991231,120690,C01,2020-10-30,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2018-07-01,120690,Employé                                      
120700_20191001_29991231,120700,C01,2019-10-01,2999-12-31 00:00:00,100.0,EMP     ,SPS     ,2019-10-01,120700,Employé                                      
120702_20180701_20200930,120702,C01,2018-07-01,2020-09-30 00:00:00,100.0,EMP     ,IE      ,2018-07-01,120702,Employé                                      
120702_20180701_20201030,120702,C01,2020-10-01,2020-10-30 00:00:00,50.0,EMP     ,IE      ,2018-07-01,120702,Employé                                      
120702_20180701_20201202,120702,C01,2020-11-01,2020-12-02 00:00:00,50.0,EMP     ,IE      ,2018-07-01,120702,Employé                                      
120702_20180701_20210330,120702,C01,2020-12-03,2021-03-30 00:00:00,80.0,EMP     ,IE      ,2018-07-01,120702,Employé                                      
112841_20200101_20201231,112841,C01,2020-01-01,2020-12-31 00:00:00,100.0,00      ,00      ,2020-01-01,112841,Cadre                                        
120662_20150701_29991231,120662,C01,2015-07-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2015-07-01,120662,Prépensionné                                 
120685_20180701_29991231,120685,C01,2021-04-01,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2018-07-01,120685,Prépensionné                                 
120685_20180701_20210330,120685,C01,2021-02-19,2021-03-30 00:00:00,100.0,PRE     ,IE      ,2018-07-01,120685,Prépensionné                                 
120686_20170701_20200930,120686,C01,2017-07-01,2020-09-30 00:00:00,50.0,EMP     ,IE      ,2017-07-01,120686,Employé                                      
120686_20170701_29991231,120686,C01,2020-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2017-07-01,120686,Employé                                      
120688_20190701_20201128,120688,C01,2019-07-01,2020-11-28 00:00:00,100.0,EMP     ,IE      ,2019-07-01,120688,Employé                                      
120688_20190701_29991231,120688,C01,2020-12-01,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2019-07-01,120688,Employé                                      
120689_20200101_20200930,120689,C01,2020-01-01,2020-09-30 00:00:00,100.0,EMP     ,IE      ,2020-01-01,120689,Employé                                      
120689_20200101_29991231,120689,C01,2020-10-01,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2020-01-01,120689,Prépensionné                                 
120691_20170701_20201202,120691,C01,2017-07-01,2020-12-02 00:00:00,100.0,EMP     ,IE      ,2017-07-01,120691,Employé                                      
120691_20170701_29991231,120691,C01,2020-12-03,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2017-07-01,120691,Prépensionné                                 
120692_20170701_20201014,120692,C01,2017-07-01,2020-10-14 00:00:00,100.0,EMP     ,IE      ,2017-07-01,120692,Employé                                      
120692_20170701_29991231,120692,C01,2020-10-15,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2017-07-01,120692,Prépensionné                                 
120693_20200101_29991231,120693,C01,2020-01-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2020-01-01,120693,Etudiant mensuel                             
120694_20170701_29991231,120694,C01,2017-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2017-07-01,120694,Employé                                      
120702_20180701_29991231,120702,C01,2021-04-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2018-07-01,120702,Employé                                      
128062_20200101_29991231,128062,C01,2020-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2020-01-01,128062,Employé                                      
128083_20200101_29991231,128083,C01,2020-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2020-01-01,128083,Employé                                      
128082_20160101_29991231,128082,C01,2016-01-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2016-01-01,128082,Prépensionné                                 
128084_20200101_29991231,128084,C01,2020-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2020-01-01,128084,Employé                                      
128085_20200101_29991231,128085,C01,2020-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2020-01-01,128085,Employé                                      
128086_20200101_29991231,128086,C01,2020-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2020-01-01,128086,Employé                                      
120695_20180701_29991231,120695,C01,2018-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2018-07-01,120695,Employé                                      
120696_20200101_29991231,120696,C01,2020-01-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2020-01-01,120696,Etudiant mensuel                             
120697_20180701_20201118,120697,C01,2018-07-01,2020-11-18 00:00:00,100.0,EMP     ,IE      ,2018-07-01,120697,Employé                                      
120697_20180701_20201126,120697,C01,2020-11-19,2020-11-26 00:00:00,80.0,EMP     ,IE      ,2018-07-01,120697,Employé                                      
120697_20180701_29991231,120697,C01,2020-11-27,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2018-07-01,120697,Employé                                      
120698_20180701_20201225,120698,C01,2018-07-01,2020-12-25 00:00:00,100.0,EMP     ,IE      ,2018-07-01,120698,Employé                                      
120698_20180701_29991231,120698,C01,2020-12-26,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2018-07-01,120698,Employé                                      
120699_20180701_29991231,120699,C01,2018-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2018-07-01,120699,Employé                                      
120722_20190701_29991231,120722,C01,2019-07-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2019-07-01,120722,Employé                                      
121182_20200101_29991231,121182,C01,2020-01-01,2999-12-31 00:00:00,100.0,EQU     ,00      ,2020-01-01,121182,Employé qualifié                             
32042_20170101_29991231,32042,C01,2014-01-01,2999-12-31 00:00:00,100.0,WKR     ,FX      ,2017-01-01,32042,Ouvrier                                      
32042_20140101_29991231,32042,C01,2014-01-01,2999-12-31 00:00:00,100.0,WKR     ,FX      ,2014-01-01,32042,Ouvrier                                      
50361_20170101_29991231,50361,C01,2018-01-01,2999-12-31 00:00:00,100.0,EMP     ,AD      ,2017-01-01,50361,Employé                                      
50361_20170101_29991231,50361,C01,2018-01-01,2999-12-31 00:00:00,100.0,EMP     ,AD      ,2017-01-01,50361,Employé                                      
32043_20170101_29991231,32043,C01,2014-01-01,2999-12-31 00:00:00,100.0,ADM     ,NT      ,2017-01-01,32043,Administrateur                               
32043_20140101_29991231,32043,C01,2014-01-01,2999-12-31 00:00:00,100.0,ADM     ,NT      ,2014-01-01,32043,Administrateur                               
32043_20170101_29991231,32043,C01,2014-01-01,2999-12-31 00:00:00,100.0,ADM     ,NT      ,2017-01-01,32043,Agent administratif                          
32043_20140101_29991231,32043,C01,2014-01-01,2999-12-31 00:00:00,100.0,ADM     ,NT      ,2014-01-01,32043,Agent administratif                          
32521_20170101_29991231,32521,C01,2014-01-01,2999-12-31 00:00:00,100.0,WKR     ,NT      ,2017-01-01,32521,Ouvrier                                      
32521_20140101_29991231,32521,C01,2014-01-01,2999-12-31 00:00:00,100.0,WKR     ,NT      ,2014-01-01,32521,Ouvrier                                      
55201_20180101_29991231,55201,C01,2019-02-03,2999-12-31 00:00:00,100.0,EMP     ,AD      ,2018-01-01,55201,Employé                                      
121162_20200101_29991231,121162,C02,2020-01-01,2999-12-31 00:00:00,20.0,EQU     ,00      ,2020-01-01,121162,Employé qualifié                             
128097_20180101_29991231,128097,C01,2021-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2018-01-01,128097,Employé                                      
121522_20191215_29991231,121522,C02,2019-12-15,2999-12-31 00:00:00,80.0,EQU     ,00      ,2019-12-15,121522,Employé qualifié                             
128087_20200101_20210528,128087,C01,2020-01-01,2021-05-28 00:00:00,100.0,EMP     ,PR      ,2020-01-01,128087,Employé                                      
128087_20200101_29991231,128087,C01,2021-06-01,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2020-01-01,128087,Employé                                      
128088_20200101_20200130,128088,C01,2020-01-01,2020-01-30 00:00:00,100.0,ETM     ,ET      ,2020-01-01,128088,Etudiant mensuel                             
128088_20200101_20210430,128088,C01,2021-04-25,2021-04-30 00:00:00,100.0,ETM     ,ET      ,2020-01-01,128088,Etudiant mensuel                             
128088_20200101_20210630,128088,C01,2021-06-25,2021-06-30 00:00:00,100.0,ETM     ,ET      ,2020-01-01,128088,Etudiant mensuel                             
128114_20180101_29991231,128114,C01,2021-04-15,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2018-01-01,128114,Prépensionné                                 
128115_20200701_29991231,128115,C01,2020-07-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2020-07-01,128115,Etudiant mensuel                             
128116_20180101_29991231,128116,C01,2018-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2018-01-01,128116,Employé                                      
128117_20190101_29991231,128117,C01,2019-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2019-01-01,128117,Employé                                      
128118_20200701_29991231,128118,C01,2020-07-01,2999-12-31 00:00:00,100.0,ETM     ,IE      ,2020-07-01,128118,Etudiant mensuel                             
128119_20190101_20210518,128119,C01,2019-01-01,2021-05-18 00:00:00,100.0,EMP     ,IE      ,2019-01-01,128119,Employé                                      
128119_20190101_20210526,128119,C01,2021-05-19,2021-05-26 00:00:00,80.0,EMP     ,IE      ,2019-01-01,128119,Employé                                      
128119_20190101_29991231,128119,C01,2021-05-27,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2019-01-01,128119,Employé                                      
128120_20190101_20210625,128120,C01,2019-01-01,2021-06-25 00:00:00,100.0,EMP     ,IE      ,2019-01-01,128120,Employé                                      
128120_20190101_29991231,128120,C01,2021-06-26,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2019-01-01,128120,Employé                                      
114107_20190101_29991231,114107,C01,2020-06-01,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2019-01-01,114107,Employé                                      
114108_20190101_20190130,114108,C01,2019-01-01,2019-01-30 00:00:00,100.0,ETM     ,ET      ,2019-01-01,114108,Etudiant mensuel                             
114108_20190101_20200430,114108,C01,2020-04-25,2020-04-30 00:00:00,100.0,ETM     ,ET      ,2019-01-01,114108,Etudiant mensuel                             
114108_20190101_20200630,114108,C01,2020-06-25,2020-06-30 00:00:00,100.0,ETM     ,ET      ,2019-01-01,114108,Etudiant mensuel                             
114109_20200416_29991231,114109,C01,2019-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2020-04-16,114109,Employé                                      
114109_20190101_29991231,114109,C01,2019-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114109_20190101_29991231,114109,C01,2019-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114109_20190101_29991231,114109,C01,2019-01-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114109_20200416_29991231,114109,C02,2019-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2020-04-16,114109,Employé                                      
114109_20190101_29991231,114109,C02,2019-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114109_20190101_29991231,114109,C02,2019-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114109_20190101_29991231,114109,C02,2019-01-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114109_20200416_20200415,114109,C03,2019-01-01,2020-04-15 00:00:00,20.0,EMP     ,IE      ,2020-04-16,114109,Employé                                      
114109_20190101_20200415,114109,C03,2019-01-01,2020-04-15 00:00:00,20.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114109_20190101_20200415,114109,C03,2019-01-01,2020-04-15 00:00:00,20.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114109_20190101_20200415,114109,C03,2019-01-01,2020-04-15 00:00:00,20.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114109_20200416_29991231,114109,C04,2020-04-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2020-04-16,114109,Employé                                      
114109_20190101_29991231,114109,C04,2020-04-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114109_20190101_29991231,114109,C04,2020-04-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114109_20190101_29991231,114109,C04,2020-04-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2019-01-01,114109,Employé                                      
114110_20200401_20200402,114110,C01,2020-04-01,2020-04-02 00:00:00,0.1,EMP     ,PR      ,2020-04-01,114110,Employé                                      
114110_20200401_20200409,114110,C01,2020-04-09,2020-04-09 00:00:00,0.1,EMP     ,PR      ,2020-04-01,114110,Employé                                      
114110_20200401_20200416,114110,C01,2020-04-16,2020-04-16 00:00:00,0.1,EMP     ,PR      ,2020-04-01,114110,Employé                                      
114110_20200401_29991231,114110,C01,2020-04-23,2999-12-31 00:00:00,80.0,EMP     ,A1      ,2020-04-01,114110,Employé                                      
114111_20200401_29991231,114111,C01,2020-04-01,2999-12-31 00:00:00,100.0,EMP     ,A1      ,2020-04-01,114111,Employé                                      
114112_20180101_20200528,114112,C01,2018-01-01,2020-05-28 00:00:00,100.0,EMP     ,IE      ,2018-01-01,114112,Employé                                      
121602_20200101_29991231,121602,C01,2020-01-01,2999-12-31 00:00:00,100.0,EQU     ,00      ,2020-01-01,121602,Employé qualifié                             
121782_20200101_29991231,121782,C01,2020-01-01,2999-12-31 00:00:00,100.0,EQU     ,00      ,2020-01-01,121782,Employé qualifié                             
112801_20200101_29991231,112801,C01,2021-01-01,2999-12-31 00:00:00,100.0,00      ,02      ,2020-01-01,112801,Cadre                                        
120022_20200101_29991231,120022,C01,2021-01-01,2999-12-31 00:00:00,100.0,00      ,00      ,2020-01-01,120022,Cadre                                        
124142_20151001_29991231,124142,C01,2015-10-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2015-10-01,124142,Prépensionné                                 
124143_20191001_29991231,124143,C01,2019-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2019-10-01,124143,Employé                                      
124144_20191001_29991231,124144,C01,2019-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2019-10-01,124144,Employé                                      
124145_20191001_29991231,124145,C01,2019-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2019-10-01,124145,Employé                                      
124146_20191001_29991231,124146,C01,2019-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2019-10-01,124146,Employé                                      
124147_20191001_20210228,124147,C01,2019-10-01,2021-02-28 00:00:00,100.0,EMP     ,PR      ,2019-10-01,124147,Employé                                      
124147_20191001_29991231,124147,C01,2021-03-01,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2019-10-01,124147,Employé                                      
124148_20191001_20191030,124148,C01,2019-10-01,2019-10-30 00:00:00,100.0,ETM     ,ET      ,2019-10-01,124148,Etudiant mensuel                             
124148_20191001_20210130,124148,C01,2021-01-25,2021-01-30 00:00:00,100.0,ETM     ,ET      ,2019-10-01,124148,Etudiant mensuel                             
124148_20191001_20210330,124148,C01,2021-03-25,2021-03-30 00:00:00,100.0,ETM     ,ET      ,2019-10-01,124148,Etudiant mensuel                             
124149_20210116_29991231,124149,C01,2019-10-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2021-01-16,124149,Employé                                      
124149_20191001_29991231,124149,C01,2019-10-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
124149_20191001_29991231,124149,C01,2019-10-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
124149_20191001_29991231,124149,C01,2019-10-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
124149_20210116_29991231,124149,C02,2019-10-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2021-01-16,124149,Employé                                      
124149_20191001_29991231,124149,C02,2019-10-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
124149_20191001_29991231,124149,C02,2019-10-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
124149_20191001_29991231,124149,C02,2019-10-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
124149_20210116_20210115,124149,C03,2019-10-01,2021-01-15 00:00:00,20.0,EMP     ,IE      ,2021-01-16,124149,Employé                                      
124149_20191001_20210115,124149,C03,2019-10-01,2021-01-15 00:00:00,20.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
124149_20191001_20210115,124149,C03,2019-10-01,2021-01-15 00:00:00,20.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
124149_20191001_20210115,124149,C03,2019-10-01,2021-01-15 00:00:00,20.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
126422_20191201_29991231,126422,C01,2019-12-01,2999-12-31 00:00:00,100.0,00      ,02      ,2019-12-01,126422,Cadre                                        
128121_20190101_29991231,128121,C01,2019-01-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2019-01-01,128121,Employé                                      
128122_20200401_29991231,128122,C01,2020-04-01,2999-12-31 00:00:00,100.0,EMP     ,SPS     ,2020-04-01,128122,Employé                                      
128362_20210101_29991231,128362,C01,2021-01-01,2999-12-31 00:00:00,100.0,EMP     ,A1      ,2021-01-01,128362,Employé                                      
128442_20200101_29991231,128442,C01,2020-01-01,2999-12-31 00:00:00,100.0,EMP     ,A1      ,2020-01-01,128442,Employé                                      
128522_20200101_29991231,128522,C01,2020-01-01,2999-12-31 00:00:00,100.0,ADM     ,A1      ,2020-01-01,128522,Administrateur                               
128522_20200101_29991231,128522,C01,2020-01-01,2999-12-31 00:00:00,100.0,ADM     ,A1      ,2020-01-01,128522,Agent administratif                          
130162_20160401_29991231,130162,C01,2016-04-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2016-04-01,130162,Prépensionné                                 
130182_20200401_29991231,130182,C01,2020-04-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2020-04-01,130182,Employé                                      
130183_20200401_29991231,130183,C01,2020-04-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2020-04-01,130183,Employé                                      
130184_20200401_29991231,130184,C01,2020-04-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2020-04-01,130184,Employé                                      
130185_20200401_29991231,130185,C01,2020-04-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2020-04-01,130185,Employé                                      
130186_20200401_29991231,130186,C01,2020-04-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2020-04-01,130186,Employé                                      
130187_20200401_20210828,130187,C01,2020-04-01,2021-08-28 00:00:00,100.0,EMP     ,PR      ,2020-04-01,130187,Employé                                      
130187_20200401_29991231,130187,C01,2021-09-01,2999-12-31 00:00:00,80.0,EMP     ,IE      ,2020-04-01,130187,Employé                                      
130188_20200401_20200430,130188,C01,2020-04-01,2020-04-30 00:00:00,100.0,ETM     ,ET      ,2020-04-01,130188,Etudiant mensuel                             
130188_20200401_20210730,130188,C01,2021-07-25,2021-07-30 00:00:00,100.0,ETM     ,ET      ,2020-04-01,130188,Etudiant mensuel                             
130188_20200401_20210930,130188,C01,2021-09-25,2021-09-30 00:00:00,100.0,ETM     ,ET      ,2020-04-01,130188,Etudiant mensuel                             
114112_20180101_20200828,114112,C01,2020-06-01,2020-08-28 00:00:00,100.0,PRE     ,CO      ,2018-01-01,114112,Prépensionné                                 
114112_20180101_29991231,114112,C01,2020-09-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2018-01-01,114112,Prépensionné                                 
114113_20180101_20200528,114113,C01,2018-01-01,2020-05-28 00:00:00,100.0,EMP     ,IE      ,2018-01-01,114113,Employé                                      
114113_20180101_20200828,114113,C01,2020-06-01,2020-08-28 00:00:00,100.0,PRE     ,CO      ,2018-01-01,114113,Prépensionné                                 
114113_20180101_29991231,114113,C01,2020-09-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2018-01-01,114113,Prépensionné                                 
114115_20200501_20200430,114115,C01,2020-04-01,2020-04-30 00:00:00,100.0,EMP     ,IE      ,2020-05-01,114115,Employé                                      
114115_20200401_20200430,114115,C01,2020-04-01,2020-04-30 00:00:00,100.0,EMP     ,IE      ,2020-04-01,114115,Employé                                      
114115_20200501_20200828,114115,C01,2020-05-01,2020-08-28 00:00:00,50.0,EMP     ,IE      ,2020-05-01,114115,Employé                                      
114115_20200401_20200828,114115,C01,2020-05-01,2020-08-28 00:00:00,50.0,EMP     ,IE      ,2020-04-01,114115,Employé                                      
114115_20200501_29991231,114115,C01,2020-09-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2020-05-01,114115,Employé                                      
114115_20200401_29991231,114115,C01,2020-09-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2020-04-01,114115,Employé                                      
114115_20200501_29991231,114115,C02,2020-05-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2020-05-01,114115,Employé                                      
114115_20200401_29991231,114115,C02,2020-05-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2020-04-01,114115,Employé                                      
114116_20170101_20200330,114116,C01,2017-01-01,2020-03-30 00:00:00,100.0,EMP     ,IE      ,2017-01-01,114116,Employé                                      
114116_20170101_20200930,114116,C01,2020-04-01,2020-09-30 00:00:00,100.0,PRE     ,IE      ,2017-01-01,114116,Prépensionné                                 
114116_20170101_29991231,114116,C01,2020-10-01,2999-12-31 00:00:00,100.0,PRE     ,IE      ,2017-01-01,114116,Prépensionné                                 
114117_20170101_20200330,114117,C01,2017-01-01,2020-03-30 00:00:00,100.0,EMP     ,IE      ,2017-01-01,114117,Employé                                      
114117_20170101_20200930,114117,C01,2020-04-01,2020-09-30 00:00:00,100.0,EMP     ,IE      ,2017-01-01,114117,Employé                                      
114117_20170101_29991231,114117,C01,2020-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2017-01-01,114117,Employé                                      
114118_20170101_20200930,114118,C01,2017-01-01,2020-09-30 00:00:00,100.0,EMP     ,IE      ,2017-01-01,114118,Employé                                      
114118_20170101_29991231,114118,C01,2020-10-01,2999-12-31 00:00:00,100.0,EMP     ,IE      ,2017-01-01,114118,Employé                                      
114119_20180101_20200930,114119,C01,2018-01-01,2020-09-30 00:00:00,100.0,EMP     ,IE      ,2018-01-01,114119,Employé                                      
124149_20210116_29991231,124149,C04,2021-01-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2021-01-16,124149,Employé                                      
124149_20191001_29991231,124149,C04,2021-01-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
124149_20191001_29991231,124149,C04,2021-01-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
124149_20191001_29991231,124149,C04,2021-01-16,2999-12-31 00:00:00,20.0,EMP     ,IE      ,2019-10-01,124149,Employé                                      
124150_20210101_20210102,124150,C01,2021-01-01,2021-01-02 00:00:00,0.1,EMP     ,PR      ,2021-01-01,124150,Employé                                      
124150_20210101_20210109,124150,C01,2021-01-09,2021-01-09 00:00:00,0.1,EMP     ,PR      ,2021-01-01,124150,Employé                                      
124150_20210101_20210116,124150,C01,2021-01-16,2021-01-16 00:00:00,0.1,EMP     ,PR      ,2021-01-01,124150,Employé                                      
124150_20210101_29991231,124150,C01,2021-01-23,2999-12-31 00:00:00,80.0,EMP     ,A1      ,2021-01-01,124150,Employé                                      
124151_20210101_29991231,124151,C01,2021-01-01,2999-12-31 00:00:00,100.0,EMP     ,A1      ,2021-01-01,124151,Employé                                      
124152_20181001_20210228,124152,C01,2018-10-01,2021-02-28 00:00:00,100.0,EMP     ,IE      ,2018-10-01,124152,Employé                                      
124152_20181001_20210528,124152,C01,2021-03-01,2021-05-28 00:00:00,100.0,PRE     ,CO      ,2018-10-01,124152,Prépensionné                                 
124152_20181001_29991231,124152,C01,2021-06-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2018-10-01,124152,Prépensionné                                 
124153_20181001_20210228,124153,C01,2018-10-01,2021-02-28 00:00:00,100.0,EMP     ,IE      ,2018-10-01,124153,Employé                                      
124153_20181001_20210528,124153,C01,2021-03-01,2021-05-28 00:00:00,100.0,PRE     ,CO      ,2018-10-01,124153,Prépensionné                                 
124153_20181001_29991231,124153,C01,2021-06-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2018-10-01,124153,Prépensionné                                 
124154_20201001_29991231,124154,C01,2020-10-01,2999-12-31 00:00:00,100.0,PRE     ,CO      ,2020-10-01,124154,Prépensionné                                 
124155_20210201_20210130,124155,C01,2021-01-01,2021-01-30 00:00:00,100.0,EMP     ,IE      ,2021-02-01,124155,Employé                                      
124155_20210101_20210130,124155,C01,2021-01-01,2021-01-30 00:00:00,100.0,EMP     ,IE      ,2021-01-01,124155,Employé                                      
124155_20210201_20210528,124155,C01,2021-02-01,2021-05-28 00:00:00,50.0,EMP     ,IE      ,2021-02-01,124155,Employé                                      
124155_20210101_20210528,124155,C01,2021-02-01,2021-05-28 00:00:00,50.0,EMP     ,IE      ,2021-01-01,124155,Employé                                      
124155_20210201_29991231,124155,C01,2021-06-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2021-02-01,124155,Employé                                      
124155_20210101_29991231,124155,C01,2021-06-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2021-01-01,124155,Employé                                      
124155_20210201_29991231,124155,C02,2021-02-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2021-02-01,124155,Employé                                      
124155_20210101_29991231,124155,C02,2021-02-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2021-01-01,124155,Employé                                      
130189_20210716_29991231,130189,C01,2020-04-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2021-07-16,130189,Employé                                      
130189_20200401_29991231,130189,C01,2020-04-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2020-04-01,130189,Employé                                      
130189_20200401_29991231,130189,C01,2020-04-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2020-04-01,130189,Employé                                      
130189_20200401_29991231,130189,C01,2020-04-01,2999-12-31 00:00:00,30.0,EMP     ,IE      ,2020-04-01,130189,Employé                                      
130189_20210716_29991231,130189,C02,2020-04-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2021-07-16,130189,Employé                                      
130189_20200401_29991231,130189,C02,2020-04-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2020-04-01,130189,Employé                                      
130189_20200401_29991231,130189,C02,2020-04-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2020-04-01,130189,Employé                                      
130189_20200401_29991231,130189,C02,2020-04-01,2999-12-31 00:00:00,50.0,EMP     ,IE      ,2020-04-01,130189,Employé                                      
130189_20210716_20210715,130189,C03,2020-04-01,2021-07-15 00:00:00,20.0,EMP     ,IE      ,2021-07-16,130189,Employé                                      
