ENTRY_EXIT_KEY,EMP_CODE,ENTRY_DATE,EXIT_DATE,ENTRY_PATTERN_CODE,EXIT_PATTERN_CODE,REASON_EXIT_CODE,LIB_ENTRY_PATTERN,LIB_EXIT_PATTERN,LIB_REASON_EXIT
4224_20150101_20150830,4224,2015-01-01,2015-08-30,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
4542_20150301_20150608,4542,2015-03-01,2015-06-08,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
4781_20150101_20150630,4781,2015-01-01,2015-06-30,001,003,TRANSF,Nouvelle entrée                              ,Mutation                                     ,Transféré - Valeur technique                 
4801_20150101_20150830,4801,2015-01-01,2015-08-30,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
4841_20130101_20150730,4841,2013-01-01,2015-07-30,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
3397_20150908_20160108,3397,2015-09-08,2016-01-08,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
4241_20150101_20200407,4241,2015-01-01,2020-04-07,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
4621_20150501_20150608,4621,2015-05-01,2015-06-08,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
4901_20130101_20150730,4901,2013-01-01,2015-07-30,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
4921_20151003_20151010,4921,2015-10-03,2015-10-10,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
4941_20150101_20150430,4941,2015-01-01,2015-04-30,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
4961_20150101_20150320,4961,2015-01-01,2015-03-20,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
5001_20150201_20150220,5001,2015-02-01,2015-02-20,001,004,VOLUNT,Nouvelle entrée                              ,Sortie                                       ,Interruption volontaire                      
3378_20150401_20150505,3378,2015-04-01,2015-05-05,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
3379_20150401_20150505,3379,2015-04-01,2015-05-05,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
5405_20150301_20151201,5405,2015-03-01,2015-12-01,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
5481_20150101_20151009,5481,2015-01-01,2015-10-09,001,004,ENDCTR,Nouvelle entrée                              ,Sortie                                       ,Fin de contrat                               
3862_20150101_20150408,3862,2015-01-01,2015-04-08,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
3921_20150401_20150505,3921,2015-04-01,2015-05-05,001,004,DEMISS,Nouvelle entrée                              ,Sortie                                       ,Démission                                    
